id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
9567295,11/21/15,Apartment,Private room,$60.00,31,97,6.04
9240067,8/31/14,Apartment,Entire home/apt,$170.00,36,92,6.03
12176874,2/13/16,Apartment,Entire home/apt,$100.00,6,90,6
12158713,8/29/13,Apartment,Private room,$85.00,6,100,6
8880999,9/1/12,Apartment,Private room,$85.00,40,98,6
12295005,4/20/14,House,Shared room,$28.00,6,83,6
12062363,2/8/16,Apartment,Entire home/apt,$105.00,6,100,6
11435841,7/4/14,Apartment,Private room,$45.00,13,88,6
9668485,11/26/15,Apartment,Private room,$110.00,8,98,6
11048669,9/30/14,Apartment,Private room,$80.00,10,96,6
11850717,1/31/16,Apartment,Private room,$79.00,9,93,6
9496206,7/30/14,Apartment,Private room,$95.00,8,100,6
185478,7/29/11,Bed & Breakfast,Entire home/apt,$160.00,6,100,6
10589684,10/13/13,Apartment,Private room,$90.00,6,100,6
11758988,8/3/12,Apartment,Private room,$55.00,6,96,6
7461640,5/29/15,Apartment,Private room,$99.00,55,96,6
12128193,9/20/14,Apartment,Private room,$103.00,6,100,6
11991352,10/22/15,Apartment,Shared room,$15.00,6,84,6
9172192,10/29/15,Apartment,Entire home/apt,$299.00,29,94,6
11891831,3/12/16,Apartment,Shared room,$26.00,6,83,6
12220659,9/14/15,Apartment,Private room,$125.00,6,87,6
11584971,3/2/16,Apartment,Private room,$85.00,6,93,6
11700127,3/4/15,Apartment,Entire home/apt,$200.00,9,95,6
2823012,4/3/13,Apartment,Private room,$64.00,146,94,5.99
3967945,7/20/14,Apartment,Private room,$90.00,121,93,5.99
4245771,9/1/12,Apartment,Private room,$75.00,109,95,5.98
2623348,3/23/14,Apartment,Private room,$90.00,153,91,5.98
8729771,4/9/12,House,Entire home/apt,$100.00,36,96,5.97
8630599,6/17/14,Apartment,Private room,$62.00,41,95,5.94
6091850,4/20/15,Apartment,Entire home/apt,$100.00,57,94,5.94
4135645,7/28/14,Apartment,Private room,$98.00,114,94,5.93
