id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
3575029,6/23/14,Apartment,Entire home/apt,$119.00,78,97,5.27
1486761,5/9/12,Apartment,Entire home/apt,$120.00,133,91,5.26
6436732,5/17/15,Apartment,Entire home/apt,$95.00,21,97,5.25
7220755,7/6/15,Townhouse,Entire home/apt,$186.00,14,97,5.25
1173115,5/16/13,Apartment,Entire home/apt,$175.00,139,98,5.24
3542880,7/8/14,Apartment,Entire home/apt,$120.00,75,92,5.24
1391504,6/20/13,Apartment,Entire home/apt,$168.00,136,93,5.23
5212448,1/30/15,Apartment,Entire home/apt,$119.00,40,98,5.22
1894440,11/5/13,House,Private room,$75.00,114,98,5.21
5457716,2/23/15,House,Private room,$53.00,35,93,5.2
6100283,2/21/13,House,Private room,$70.00,28,92,5.19
4097140,9/4/14,House,Private room,$54.00,61,91,5.15
7910585,8/9/15,House,Shared room,$36.00,7,97,5.12
1901631,9/23/13,House,Entire home/apt,$179.00,96,99,5.12
4964336,1/4/15,House,Private room,$64.00,30,91,5.11
4408378,11/19/12,Apartment,Entire home/apt,$209.00,54,99,5.11
4879922,12/29/11,House,Private room,$72.00,45,97,5.08
4293361,8/17/14,House,Entire home/apt,$89.00,56,92,5.08
3250140,11/6/13,House,Private room,$69.00,77,88,5.07
2690487,8/29/13,Apartment,Private room,$120.00,88,93,5.06
878350,12/1/12,House,Private room,$95.00,166,93,5.06
4688522,11/5/13,House,Private room,$94.00,50,95,5.05
6356416,5/11/15,Apartment,Entire home/apt,$99.00,21,97,5.04
8291438,9/8/15,Apartment,Private room,$99.00,5,100,5
7192467,6/25/15,Apartment,Entire home/apt,$118.00,5,92,5
7781787,6/22/14,Condominium,Entire home/apt,$250.00,5,92,5
7509040,7/23/15,Townhouse,Private room,$97.00,5,92,5
7335879,12/3/12,Townhouse,Entire home/apt,$140.00,11,100,5
8141744,10/21/13,Apartment,Entire home/apt,$85.00,5,96,5
8147851,4/2/14,Apartment,Entire home/apt,$122.00,5,88,5
8190386,4/2/14,Apartment,Entire home/apt,$161.00,5,92,5
7896415,2/23/14,Apartment,Entire home/apt,$150.00,5,96,5
8045100,8/25/15,Apartment,Entire home/apt,$137.00,5,92,5
8355947,9/12/15,Apartment,Private room,$65.00,5,88,5
