id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
10661148,5/25/15,Apartment,Entire home/apt,$100.00,29,96,8.53
7918422,11/6/12,House,Private room,$89.00,73,97,8.52
11758188,8/1/15,House,Entire home/apt,$125.00,13,95,8.48
6120333,11/4/13,Apartment,Entire home/apt,$125.00,103,91,8.47
10766251,11/19/15,Apartment,Shared room,$35.00,27,98,8.44
7583199,4/29/14,Bungalow,Entire home/apt,$120.00,76,97,8.44
10746762,12/29/12,Apartment,Entire home/apt,$134.00,9,91,8.44
5204710,7/23/13,Apartment,Entire home/apt,$100.00,127,99,8.43
1506773,1/24/12,House,Private room,$76.00,279,89,8.42
10194079,4/20/14,Apartment,Entire home/apt,$123.00,35,86,8.4
6424392,7/29/14,Apartment,Entire home/apt,$99.00,98,96,8.4
10656165,7/29/15,Apartment,Entire home/apt,$79.00,26,88,8.39
10818256,8/19/15,Apartment,Entire home/apt,$279.00,24,99,8.37
11436299,2/23/16,House,Private room,$69.00,12,97,8.37
4765675,12/7/14,Apartment,Private room,$77.00,132,94,8.35
8227792,4/12/14,Apartment,Entire home/apt,$100.00,66,95,8.35
10794053,6/17/14,Apartment,Entire home/apt,$150.00,20,93,8.33
2875250,4/24/12,House,Private room,$70.00,152,99,8.31
8227126,6/7/15,Apartment,Entire home/apt,$219.00,62,98,8.3
9717335,11/22/15,Apartment,Entire home/apt,$100.00,16,90,8.28
5781222,1/22/13,Tent,Private room,$140.00,93,96,8.28
8411820,5/27/15,Apartment,Private room,$63.00,62,89,8.27
9508320,1/21/14,Apartment,Private room,$95.00,42,98,8.24
5661892,3/9/15,Apartment,Entire home/apt,$499.00,105,98,8.2
9023344,10/21/15,Apartment,Private room,$55.00,50,98,8.2
11128668,2/19/15,Apartment,Entire home/apt,$190.00,15,99,8.18
8426964,12/16/13,Apartment,Private room,$85.00,60,97,8.18
10996808,4/20/14,Apartment,Entire home/apt,$105.00,24,82,8.18
11820579,2/28/14,Apartment,Private room,$69.00,9,100,8.18
6202091,4/28/15,House,Private room,$142.00,99,97,8.18
6244013,6/6/14,Apartment,Entire home/apt,$134.00,88,98,8.17
2034041,9/19/11,Apartment,Entire home/apt,$155.00,181,98,8.15
9962823,1/28/14,Apartment,Entire home/apt,$188.00,35,96,8.14
11656608,3/6/16,House,Entire home/apt,$100.00,13,89,8.13
11537366,8/12/14,Apartment,Private room,$60.00,13,100,8.13
8767477,10/7/15,Apartment,Entire home/apt,$75.00,55,97,8.13
