id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
6609546,5/30/15,Apartment,Private room,$150.00,27,96,6.64
3129309,9/21/12,Apartment,Entire home/apt,$125.00,107,92,6.63
4553903,12/27/13,Apartment,Entire home/apt,$150.00,70,93,6.58
6050311,4/17/15,House,Private room,$60.00,27,93,6.53
6813061,7/31/14,House,Private room,$69.00,20,93,6.52
3693850,7/24/14,Condominium,Private room,$92.00,85,96,6.52
6090697,6/1/14,Apartment,Private room,$89.00,31,95,6.5
4924910,12/19/14,Apartment,Entire home/apt,$150.00,51,87,6.48
5085125,2/26/13,Apartment,Private room,$65.00,55,89,6.47
4586590,9/28/14,Apartment,Private room,$79.00,55,98,6.47
3725631,7/28/14,Apartment,Private room,$135.00,86,99,6.42
5979913,5/5/14,House,Private room,$75.00,32,91,6.32
1615033,9/21/12,Apartment,Entire home/apt,$135.00,159,86,6.3
6974436,12/21/12,Apartment,Private room,$180.00,21,95,6.3
6913668,11/19/12,Apartment,Entire home/apt,$125.00,19,84,6.26
6323935,4/23/15,Apartment,Entire home/apt,$199.00,25,96,6.2
5726740,8/10/12,Apartment,Entire home/apt,$149.00,36,94,6.17
6240901,5/1/15,Apartment,Private room,$88.00,29,77,6.13
1538096,12/21/10,Apartment,Entire home/apt,$79.00,152,73,6.1
5889190,11/13/12,Apartment,Private room,$120.00,31,97,6.08
6134145,4/23/15,Apartment,Entire home/apt,$350.00,30,97,6.04
66288,12/21/10,Apartment,Entire home/apt,$75.00,345,79,6.01
1178371,5/16/13,Apartment,Private room,$45.00,38,96,6
8207426,3/5/14,Apartment,Shared room,$52.00,6,63,6
6248970,5/2/15,Apartment,Private room,$65.00,27,99,6
8011545,8/23/15,Apartment,Private room,$79.00,6,100,6
8064306,3/31/13,Dorm,Private room,$82.00,6,97,6
8065282,6/2/14,Apartment,Private room,$90.00,6,96,6
8009748,8/22/15,Apartment,Private room,$90.00,6,93,6
8193344,9/2/15,Condominium,Private room,$110.00,6,97,6
7881551,1/22/12,Apartment,Entire home/apt,$210.00,6,97,6
7914359,8/26/14,Apartment,Entire home/apt,$365.00,6,93,6
5761461,3/17/15,House,Private room,$115.00,35,98,5.9
6939208,5/12/13,Apartment,Entire home/apt,$230.00,18,93,5.87
6453686,12/11/14,Apartment,Entire home/apt,$125.00,24,93,5.85
7809904,8/5/13,Apartment,Entire home/apt,$150.00,8,100,5.85
1472481,5/27/13,House,Private room,$74.00,146,96,5.82
7482338,7/8/15,Apartment,Private room,$83.00,13,97,5.82
2828803,4/19/14,Apartment,Private room,$95.00,85,94,5.82
6316145,5/7/15,Apartment,Entire home/apt,$180.00,23,97,5.8
