id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
5007358,12/25/14,Apartment,Private room,$99.00,67,83,6.91
3924638,7/5/12,Apartment,Private room,$94.00,97,93,6.9
5547500,10/28/14,House,Private room,$125.00,19,96,6.87
1427660,5/2/12,House,Entire home/apt,$140.00,182,97,6.85
4317362,6/2/12,Apartment,Entire home/apt,$190.00,85,95,6.85
5338610,4/4/12,Apartment,Private room,$169.00,29,93,6.85
7483031,7/21/15,House,Entire home/apt,$138.00,18,100,6.84
4156390,9/20/14,House,Private room,$85.00,91,96,6.81
5146120,1/23/15,House,Private room,$90.00,54,77,6.78
3030653,5/12/14,Apartment,Entire home/apt,$140.00,121,94,6.76
7601779,5/2/11,House,Entire home/apt,$190.00,18,92,6.75
3946571,8/23/14,House,Private room,$115.00,95,96,6.74
3924809,7/5/12,Apartment,Private room,$135.00,94,90,6.73
7620461,7/29/15,Apartment,Entire home/apt,$139.00,19,88,6.71
992676,8/19/12,House,Entire home/apt,$120.00,208,96,6.71
8305102,9/9/15,Apartment,Private room,$96.00,8,93,6.67
8102196,8/1/15,Apartment,Private room,$145.00,14,100,6.67
7792514,11/24/13,Apartment,Private room,$190.00,8,100,6.67
4948327,3/7/13,House,Private room,$59.00,39,85,6.65
6086020,7/25/13,House,Private room,$125.00,40,98,6.63
7823062,5/22/15,Apartment,Entire home/apt,$280.00,15,91,6.62
4617719,8/29/13,Apartment,Entire home/apt,$139.00,69,99,6.61
6412435,7/31/14,Apartment,Private room,$80.00,37,83,6.61
8210662,9/10/10,Apartment,Entire home/apt,$235.00,11,100,6.6
5552105,2/26/15,House,Private room,$90.00,53,86,6.6
4058557,8/16/14,Apartment,Private room,$75.00,89,90,6.59
1984709,11/24/13,Apartment,Entire home/apt,$155.00,150,98,6.58
8417986,4/13/10,Apartment,Entire home/apt,$130.00,7,100,6.56
5525110,3/3/12,Apartment,Private room,$150.00,51,91,6.54
5572169,8/6/11,House,Private room,$179.00,42,97,6.53
1828245,6/25/13,House,Private room,$95.00,160,90,6.53
1277771,6/17/13,Apartment,Entire home/apt,$180.00,175,95,6.52
7348398,7/14/15,House,Private room,$125.00,20,99,6.52
4520661,2/24/13,House,Private room,$73.00,25,86,6.52
683190,12/29/11,Loft,Entire home/apt,$250.00,246,88,6.45
1578597,8/25/13,House,Entire home/apt,$149.00,134,95,6.45
4701778,5/2/13,Apartment,Entire home/apt,$140.00,71,81,6.44
7368199,7/15/15,House,Private room,$80.00,21,89,6.43
7932675,3/13/13,Condominium,Private room,$170.00,12,90,6.43
2756856,3/14/12,Apartment,Private room,$128.00,121,96,6.42
7222704,4/4/15,Condominium,Entire home/apt,$105.00,22,91,6.41
6629620,1/29/15,Apartment,Entire home/apt,$275.00,32,91,6.4
5218022,1/31/15,House,Private room,$106.00,27,98,6.38
8018902,7/12/11,House,Private room,$100.00,10,96,6.38
4464347,10/24/14,Bed & Breakfast,Shared room,$50.00,75,91,6.37
1193395,5/3/12,Apartment,Private room,$59.00,189,89,6.37
4948340,3/7/13,House,Private room,$60.00,56,86,6.36
7128710,6/6/15,Apartment,Private room,$105.00,25,94,6.36
6676021,6/3/15,Apartment,Entire home/apt,$390.00,29,96,6.35
7764018,3/7/13,Apartment,Private room,$81.00,15,80,6.34
3290739,8/6/11,Other,Private room,$139.00,101,95,6.34
2498316,2/24/13,Apartment,Entire home/apt,$160.00,116,87,6.29
8422778,9/16/15,House,Entire home/apt,$250.00,9,78,6.28
7788844,9/16/13,Apartment,Entire home/apt,$149.00,9,96,6.28
7921146,11/1/12,House,Entire home/apt,$300.00,9,88,6.28
4575595,2/1/13,House,Private room,$120.00,41,91,6.28
8408710,8/18/15,House,Private room,$109.00,9,98,6.28
7750327,7/2/11,House,Private room,$90.00,18,91,6.28
1725853,9/27/13,Apartment,Entire home/apt,$124.00,159,96,6.28
6464808,12/24/11,House,Private room,$99.00,34,92,6.26
4511659,9/26/11,House,Entire home/apt,$200.00,72,95,6.26
3309928,6/12/14,House,Private room,$109.00,104,96,6.25
8328450,9/10/15,House,Shared room,$44.00,10,86,6.25
805905,11/25/12,Apartment,Entire home/apt,$175.00,201,88,6.24
490215,5/3/12,Apartment,Entire home/apt,$129.00,169,94,6.24
7462925,7/6/15,Apartment,Shared room,$40.00,21,86,6.24
1117756,4/28/13,House,Private room,$114.00,186,96,6.23
5298133,1/27/15,Apartment,Entire home/apt,$99.00,51,86,6.22
6401154,5/13/15,Apartment,Entire home/apt,$250.00,24,87,6.21
6854601,6/15/15,Apartment,Entire home/apt,$145.00,24,90,6.21
7922690,2/3/14,House,Private room,$78.00,13,98,6.19
918341,6/15/10,House,Entire home/apt,$190.00,201,99,6.19
7933407,12/23/14,House,Entire home/apt,$204.00,7,97,6.18
3469495,6/16/14,Apartment,Private room,$138.00,94,95,6.18
7562249,5/17/15,Apartment,Entire home/apt,$205.00,15,99,6.16
545685,6/18/12,House,Private room,$99.00,251,91,6.16
2407670,7/3/12,Apartment,Private room,$120.00,127,93,6.15
5558505,9/25/13,Apartment,Entire home/apt,$225.00,48,95,6.15
7692167,8/3/15,House,Private room,$85.00,18,94,6.14
6495015,7/17/10,Apartment,Entire home/apt,$238.00,26,93,6.14
5549826,3/3/15,Apartment,Entire home/apt,$165.00,43,100,6.14
2007569,11/3/13,House,Private room,$100.00,121,98,6.11
7327920,3/19/15,Apartment,Entire home/apt,$210.00,11,100,6.11
4902855,12/25/14,Apartment,Private room,$99.00,62,77,6.1
1880307,11/3/13,House,Private room,$94.00,133,96,6.1
2134100,12/29/13,House,Entire home/apt,$135.00,131,92,6.09
7828473,1/23/15,House,Private room,$69.00,14,93,6.09
8037572,6/18/13,Apartment,Shared room,$78.00,13,94,6.09
4262533,12/30/13,House,Private room,$84.00,32,89,6.08
3780418,6/5/14,Apartment,Entire home/apt,$165.00,87,96,6.08
2047469,11/24/13,House,Private room,$79.00,136,92,6.07
4902063,12/25/14,Apartment,Private room,$109.00,54,87,6.07
2876562,8/20/11,Apartment,Entire home/apt,$175.00,108,96,6.07
867271,3/18/10,Apartment,Entire home/apt,$147.00,200,95,6.07
4902799,12/25/14,Apartment,Private room,$88.00,62,83,6.06
7370012,7/1/12,Apartment,Entire home/apt,$389.00,21,97,6.06
3415670,6/24/14,Apartment,Entire home/apt,$145.00,99,92,6.06
6491331,5/13/15,Apartment,Entire home/apt,$300.00,29,84,6.04
6092049,4/20/15,Apartment,Entire home/apt,$228.00,39,99,6.03
1573742,8/20/13,Condominium,Private room,$225.00,159,98,6.02
4743997,12/4/14,House,Private room,$99.00,35,96,6
8147958,10/30/11,Apartment,Private room,$180.00,10,100,6
8035531,3/10/13,Loft,Private room,$197.00,6,100,6
8212812,7/28/14,Apartment,Entire home/apt,$185.00,6,60,6
7834039,2/17/15,House,Entire home/apt,$329.00,12,97,6
5641815,3/12/15,Apartment,Entire home/apt,$120.00,46,94,6
7845599,3/19/14,Apartment,Entire home/apt,$150.00,6,97,6
1992217,11/26/13,House,Private room,$160.00,137,98,5.98
5874536,5/13/14,House,Private room,$199.00,34,97,5.96
1736738,9/1/13,Apartment,Entire home/apt,$140.00,66,90,5.96
3586296,6/12/14,House,Private room,$115.00,93,96,5.96
992913,11/1/11,Apartment,Private room,$77.00,190,85,5.96
5346803,4/7/10,Apartment,Entire home/apt,$195.00,44,99,5.95
6317470,8/14/10,House,Private room,$100.00,19,95,5.94
7180020,7/5/15,Loft,Entire home/apt,$199.00,20,100,5.94
3311711,6/12/14,Apartment,Private room,$135.00,99,97,5.93
3257886,5/10/14,Apartment,Entire home/apt,$160.00,98,91,5.93
6120540,4/22/15,House,Private room,$75.00,31,96,5.92
3506164,3/3/08,House,Entire home/apt,$200.00,92,98,5.91
6092596,4/20/15,Apartment,Private room,$174.00,25,99,5.91
6852080,9/23/10,Condominium,Private room,$95.00,27,99,5.91
4902565,12/25/14,Apartment,Private room,$90.00,60,80,5.9
8118523,6/2/15,Apartment,Private room,$100.00,11,89,5.89
7615490,6/18/15,Apartment,Entire home/apt,$250.00,11,96,5.89
8324569,12/18/12,Condominium,Private room,$125.00,9,96,5.87
1692470,9/19/13,Apartment,Private room,$138.00,150,98,5.86
4776359,12/8/14,Apartment,Shared room,$87.00,15,97,5.84
3801934,8/29/13,Apartment,Private room,$100.00,84,92,5.83
8525052,9/23/15,Apartment,Entire home/apt,$200.00,7,94,5.83
834418,12/9/12,Apartment,Entire home/apt,$175.00,185,98,5.83
2853351,10/31/13,House,Private room,$80.00,98,99,5.83
1980028,1/4/13,Apartment,Entire home/apt,$139.00,127,93,5.83
5785980,1/23/15,House,Private room,$95.00,35,83,5.83
7930461,8/1/11,House,Private room,$100.00,13,92,5.82
4045632,8/16/14,Apartment,Private room,$75.00,82,90,5.82
5070054,6/20/14,Dorm,Private room,$89.00,43,86,5.81
7581918,7/27/15,Apartment,Entire home/apt,$170.00,17,94,5.8
6643579,12/11/12,Apartment,Private room,$138.00,27,91,5.79
2155675,10/31/13,Apartment,Entire home/apt,$155.00,123,96,5.78
8053887,6/22/15,House,Entire home/apt,$160.00,10,98,5.77
3075471,1/4/13,House,Entire home/apt,$179.00,100,92,5.77
7436608,7/19/15,Apartment,Private room,$144.00,15,96,5.77
4287481,1/22/11,Apartment,Entire home/apt,$135.00,71,90,5.77
4038823,8/22/14,Apartment,Entire home/apt,$299.00,80,91,5.76
2628247,8/5/13,Apartment,Entire home/apt,$190.00,112,92,5.76
256148,10/3/11,Apartment,Private room,$139.00,278,98,5.76
4560261,5/27/12,House,Private room,$168.00,19,95,5.76
4701904,5/2/13,Apartment,Private room,$90.00,63,88,5.74
7275084,1/22/13,House,Private room,$150.00,9,100,5.74
8033201,4/23/15,Apartment,Entire home/apt,$400.00,9,98,5.74
2677288,1/12/14,House,Private room,$110.00,103,96,5.72
2471457,4/18/13,Apartment,Private room,$150.00,102,95,5.71
2178509,1/8/14,House,Private room,$109.00,120,98,5.71
5780753,3/25/15,Apartment,Private room,$95.00,35,93,5.71
4936887,9/1/12,Apartment,Entire home/apt,$250.00,55,97,5.71
3309722,3/14/13,Apartment,Entire home/apt,$183.00,82,98,5.69
8134220,8/31/15,Apartment,Entire home/apt,$119.00,11,96,5.69
7641416,7/2/11,House,Private room,$90.00,11,85,5.69
7462935,7/6/15,Apartment,Shared room,$40.00,18,90,5.68
6835664,8/2/14,House,Private room,$75.00,7,94,5.68
8030646,7/2/13,House,Private room,$99.00,7,100,5.68
3082327,5/4/14,House,Private room,$80.00,100,98,5.68
6213273,10/8/13,Apartment,Entire home/apt,$390.00,29,97,5.65
7452332,7/20/15,Condominium,Entire home/apt,$270.00,19,92,5.64
7462926,7/6/15,Apartment,Shared room,$40.00,19,91,5.64
1493659,8/6/13,House,Private room,$180.00,19,96,5.64
6872214,6/3/15,House,Private room,$75.00,25,91,5.64
585225,6/28/12,Apartment,Entire home/apt,$99.00,224,97,5.63
2115503,12/23/13,Apartment,Entire home/apt,$145.00,18,99,5.63
6626013,10/8/13,Apartment,Entire home/apt,$153.00,24,98,5.63
762300,5/15/12,,Entire home/apt,$170.00,187,94,5.63
8055632,2/3/14,Apartment,Private room,$97.00,12,95,5.63
7637145,7/30/15,Loft,Shared room,$58.00,9,96,5.63
8306627,9/9/15,Apartment,Private room,$95.00,9,98,5.63
7484256,7/22/15,Apartment,Entire home/apt,$195.00,18,98,5.63
1043282,3/8/13,House,Private room,$103.00,152,99,5.62
6181501,4/27/15,Apartment,Entire home/apt,$299.00,33,89,5.59
6305014,5/6/15,Apartment,Entire home/apt,$220.00,33,96,5.59
1124499,4/30/13,Apartment,Entire home/apt,$126.00,60,93,5.59
7852469,3/7/15,House,Entire home/apt,$225.00,11,100,5.59
1619632,8/15/11,House,Entire home/apt,$169.00,146,96,5.58
524325,3/11/12,Apartment,Private room,$100.00,155,95,5.58
4896087,12/25/14,Apartment,Entire home/apt,$165.00,54,92,5.57
2374370,3/14/12,Apartment,Private room,$137.00,105,97,5.57
2046634,11/24/13,House,Private room,$79.00,128,94,5.56
5990731,5/15/14,Apartment,Private room,$85.00,12,100,5.54
6910758,4/9/15,Apartment,Shared room,$120.00,24,96,5.54
2736358,9/4/13,House,Entire home/apt,$180.00,99,96,5.51
4891068,12/23/14,Apartment,Private room,$120.00,56,99,5.51
7462923,7/6/15,Apartment,Shared room,$40.00,15,92,5.49
1998111,11/24/13,House,Private room,$79.00,123,92,5.49
3836052,8/10/14,House,Private room,$150.00,73,96,5.49
7404181,9/20/13,Condominium,Entire home/apt,$475.00,19,98,5.48
7220797,7/7/15,Apartment,Entire home/apt,$400.00,17,99,5.48
1153827,1/28/12,House,Entire home/apt,$245.00,161,97,5.48
2361693,7/3/12,Apartment,Private room,$110.00,103,91,5.47
2417760,2/10/13,Apartment,Entire home/apt,$400.00,71,95,5.46
767788,11/3/12,House,Private room,$79.00,192,86,5.45
8305819,3/24/14,House,Private room,$90.00,8,93,5.45
2508480,9/20/13,Apartment,Private room,$95.00,108,95,5.45
5316917,4/30/13,Apartment,Entire home/apt,$190.00,40,93,5.45
7329639,7/7/15,House,Private room,$90.00,14,100,5.45
7369364,7/7/15,House,Private room,$90.00,12,93,5.45
7143032,6/20/14,Apartment,Private room,$89.00,21,82,5.43
4518031,10/24/14,Bed & Breakfast,Shared room,$50.00,65,92,5.43
7226841,7/26/11,Apartment,Private room,$95.00,17,96,5.43
5468835,6/9/14,Apartment,Shared room,$60.00,42,98,5.41
7068804,8/13/12,House,Private room,$72.00,20,99,5.41
8118958,7/23/15,House,Private room,$90.00,11,93,5.41
3718865,5/11/12,House,Entire home/apt,$110.00,81,96,5.4
1767543,10/7/13,Apartment,Entire home/apt,$400.00,118,96,5.4
7293926,7/11/15,Apartment,Entire home/apt,$179.00,19,94,5.38
4263821,1/4/11,House,Private room,$70.00,7,94,5.38
7010691,4/3/13,Loft,Private room,$90.00,19,96,5.38
6163821,6/12/13,House,Private room,$176.00,33,97,5.38
7462930,7/6/15,Apartment,Shared room,$40.00,18,92,5.35
1150867,5/9/13,Apartment,Entire home/apt,$230.00,151,96,5.35
2134475,12/29/13,House,Private room,$135.00,114,97,5.34
