id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
4038347,8/19/14,House,Private room,$55.00,48,83,3.01
1455269,7/29/13,House,Entire home/apt,$115.00,88,97,3.01
8889257,1/10/15,House,Entire home/apt,$165.00,3,100,3
7731836,9/9/13,Apartment,Entire home/apt,$70.00,3,100,3
6004165,3/16/15,House,Entire home/apt,$75.00,3,100,3
9712716,9/20/15,House,Private room,$65.00,3,100,3
8884826,1/15/12,Townhouse,Entire home/apt,$122.00,3,100,3
6991188,6/29/12,House,Entire home/apt,$115.00,3,100,3
7455068,4/5/13,Apartment,Entire home/apt,$59.00,15,99,3
9736940,11/30/15,Townhouse,Private room,$28.00,3,100,3
6438013,1/23/14,Loft,Entire home/apt,$69.00,3,93,3
9564093,11/20/15,House,Entire home/apt,$60.00,3,87,3
9013441,10/20/15,Apartment,Entire home/apt,$85.00,3,100,3
8904748,10/14/15,House,Entire home/apt,$125.00,3,100,3
7956337,8/18/15,House,Private room,$39.00,3,93,3
4841586,12/16/14,House,Entire home/apt,$100.00,28,90,3
9929059,12/11/13,Apartment,Entire home/apt,$99.00,3,100,3
9727857,11/30/15,Apartment,Shared room,$25.00,3,100,3
4084712,9/10/14,House,Entire home/apt,$115.00,45,93,2.99
3992155,9/3/13,Apartment,Entire home/apt,$100.00,45,98,2.99
3424991,7/8/13,House,Private room,$64.00,55,88,2.98
6108006,4/1/14,Apartment,Entire home/apt,$127.00,21,99,2.97
5067177,7/8/13,House,Private room,$47.00,14,94,2.96
6438518,5/1/15,Apartment,Entire home/apt,$145.00,20,94,2.96
5096363,1/11/15,House,Private room,$72.00,34,96,2.96
6759104,10/20/14,House,Private room,$69.00,12,93,2.95
6941113,8/15/14,Apartment,Entire home/apt,$225.00,18,97,2.95
6752031,6/9/15,Apartment,Private room,$70.00,18,91,2.95
9075558,7/2/13,House,Private room,$34.00,6,57,2.95
793629,11/18/12,House,Entire home/apt,$95.00,109,95,2.95
6239108,5/1/15,Apartment,Entire home/apt,$75.00,22,97,2.95
3898413,8/17/14,House,Private room,$68.00,22,98,2.95
4438188,5/2/12,Apartment,Entire home/apt,$112.00,40,99,2.94
9098494,9/29/12,Townhouse,Entire home/apt,$150.00,5,80,2.94
7597244,7/28/15,Apartment,Entire home/apt,$125.00,4,95,2.93
7116795,7/2/15,Condominium,Entire home/apt,$169.00,16,90,2.93
3971934,8/30/13,Apartment,Entire home/apt,$179.00,48,95,2.93
5695717,3/17/15,Apartment,Entire home/apt,$103.00,24,96,2.93
9509279,11/17/15,Apartment,Entire home/apt,$100.00,4,80,2.93
7403174,6/12/15,House,Entire home/apt,$125.00,16,98,2.93
8612922,8/13/15,House,Entire home/apt,$125.00,9,98,2.93
7871885,8/14/15,House,Entire home/apt,$125.00,13,98,2.93
6077760,9/13/14,House,Private room,$130.00,23,98,2.92
5630783,3/11/15,House,Entire home/apt,$100.00,28,97,2.92
7561254,1/30/15,House,Private room,$41.00,15,95,2.92
8409750,5/3/15,Condominium,Entire home/apt,$183.00,7,100,2.92
7853358,12/16/14,House,Entire home/apt,$85.00,11,98,2.92
2486612,5/17/13,Apartment,Entire home/apt,$112.00,65,91,2.91
3146212,5/14/14,House,Entire home/apt,$80.00,52,98,2.91
5670781,3/11/13,House,Entire home/apt,$160.00,15,100,2.9
1914051,10/4/13,Apartment,Entire home/apt,$114.00,66,95,2.89
3345341,10/17/12,Apartment,Entire home/apt,$999.00,54,94,2.89
6228959,10/21/11,Apartment,Entire home/apt,$128.00,22,78,2.89
4988679,9/14/14,Apartment,Entire home/apt,$189.00,13,91,2.89
6990677,12/30/13,House,Entire home/apt,$110.00,18,96,2.89
7805332,6/18/14,House,Entire home/apt,$88.00,13,94,2.89
5308875,1/16/14,Apartment,Entire home/apt,$68.00,17,94,2.88
4879013,4/27/13,Apartment,Entire home/apt,$109.00,36,99,2.88
5249093,5/1/14,Apartment,Entire home/apt,$175.00,27,90,2.88
5104918,10/21/13,Apartment,Entire home/apt,$160.00,25,92,2.88
107962,4/21/10,Cabin,Entire home/apt,$100.00,159,97,2.88
4317390,10/11/14,House,Entire home/apt,$133.00,39,95,2.87
5213468,8/30/13,Apartment,Entire home/apt,$237.00,30,99,2.87
5324459,5/4/12,House,Private room,$54.00,31,95,2.87
5364414,4/8/14,House,Entire home/apt,$200.00,27,93,2.87
6466388,8/26/14,House,Private room,$74.00,20,87,2.86
8105351,11/10/14,House,Entire home/apt,$89.00,12,100,2.86
6913414,9/4/13,House,Entire home/apt,$125.00,10,96,2.86
6528192,5/24/15,Apartment,Private room,$37.00,18,89,2.86
8065531,11/3/14,Apartment,Private room,$78.00,12,97,2.86
3265292,5/12/13,House,Entire home/apt,$130.00,54,97,2.86
3676779,2/18/14,House,Entire home/apt,$100.00,50,94,2.86
3689119,11/6/11,House,Entire home/apt,$85.00,49,98,2.85
2865992,4/23/14,House,Private room,$88.00,55,99,2.85
6557297,5/29/14,House,Private room,$60.00,21,94,2.85
7579854,7/27/15,Apartment,Entire home/apt,$89.00,15,89,2.85
5242712,10/16/13,Apartment,Entire home/apt,$60.00,30,87,2.85
2727808,4/6/14,House,Entire home/apt,$95.00,58,99,2.85
5315169,2/10/15,Apartment,Entire home/apt,$120.00,26,94,2.84
6117473,11/10/08,Treehouse,Private room,$48.00,20,92,2.84
4264012,10/31/11,House,Private room,$55.00,43,93,2.84
4324917,1/19/12,House,Private room,$72.00,30,97,2.84
7748349,5/9/14,House,Private room,$55.00,14,94,2.84
3382533,2/21/13,Apartment,Entire home/apt,$150.00,50,98,2.84
3691288,7/24/14,House,Entire home/apt,$163.00,5,100,2.83
1494828,12/11/10,Apartment,Entire home/apt,$125.00,81,98,2.83
8193054,1/28/13,Apartment,Entire home/apt,$110.00,10,98,2.83
6807981,8/30/13,Apartment,Entire home/apt,$156.00,18,96,2.83
909102,3/8/12,House,Private room,$99.00,90,97,2.83
3504521,7/4/14,Apartment,Entire home/apt,$90.00,25,98,2.83
6106498,4/21/15,House,Private room,$55.00,23,97,2.82
529090,5/24/12,Apartment,Private room,$150.00,95,93,2.82
7202016,7/6/15,Apartment,Private room,$75.00,16,95,2.82
2249292,11/19/13,Apartment,Entire home/apt,$75.00,63,97,2.81
1097520,4/21/13,Apartment,Entire home/apt,$92.00,90,96,2.81
7343707,7/14/15,House,Entire home/apt,$225.00,14,100,2.8
461567,5/4/12,Bed & Breakfast,Entire home/apt,$70.00,117,94,2.8
6118198,5/12/12,House,Private room,$79.00,23,97,2.8
7069143,9/25/14,House,Private room,$50.00,17,86,2.8
6187340,8/16/13,Apartment,Entire home/apt,$70.00,4,100,2.79
8072907,8/27/15,Apartment,Entire home/apt,$115.00,12,90,2.79
6363765,3/4/13,House,Entire home/apt,$199.00,21,88,2.79
3143175,5/25/14,Loft,Entire home/apt,$79.00,53,95,2.79
1427103,7/23/13,Apartment,Entire home/apt,$95.00,79,95,2.78
7326419,3/3/15,House,Private room,$65.00,14,94,2.78
7698916,8/3/15,Apartment,Private room,$75.00,14,99,2.78
4637670,10/25/14,Apartment,Entire home/apt,$135.00,37,94,2.78
7368959,2/4/15,Apartment,Entire home/apt,$104.00,15,80,2.78
43373,8/2/10,House,Private room,$59.00,182,93,2.77
8152191,8/31/15,House,Private room,$59.00,11,89,2.77
2800448,9/3/13,Townhouse,Private room,$65.00,16,94,2.77
3769336,7/19/14,House,Entire home/apt,$109.00,46,95,2.77
1772119,10/21/13,House,Private room,$58.00,68,100,2.77
4410544,8/30/13,Apartment,Entire home/apt,$190.00,39,96,2.77
7902268,1/30/15,House,Private room,$37.00,12,98,2.77
2020505,12/2/13,House,Entire home/apt,$142.00,63,99,2.76
5058086,11/22/13,Apartment,Entire home/apt,$145.00,23,97,2.76
2033191,12/4/13,Apartment,Entire home/apt,$180.00,55,100,2.76
5019444,5/31/13,Apartment,Entire home/apt,$110.00,31,92,2.76
7198282,5/9/14,House,Private room,$55.00,15,100,2.76
3050140,1/12/14,Apartment,Entire home/apt,$90.00,54,100,2.75
4653552,11/23/14,Apartment,Entire home/apt,$144.00,32,96,2.74
3488436,7/2/14,House,Private room,$75.00,30,94,2.74
3959460,7/5/13,Apartment,Entire home/apt,$135.00,45,96,2.74
8253456,8/31/12,Apartment,Entire home/apt,$170.00,10,98,2.73
7311407,12/15/12,Condominium,Entire home/apt,$99.00,16,95,2.73
3868138,8/30/13,Apartment,Entire home/apt,$183.00,46,98,2.73
7699495,7/28/13,Apartment,Entire home/apt,$105.00,6,100,2.73
3208330,7/8/12,House,Private room,$85.00,52,96,2.73
2605975,1/17/13,House,Private room,$50.00,52,89,2.73
8902887,4/5/12,House,Entire home/apt,$90.00,6,97,2.73
8002965,12/29/14,House,Private room,$38.00,10,96,2.73
1589681,6/9/11,House,Entire home/apt,$80.00,9,98,2.73
8551871,7/13/15,House,Private room,$49.00,4,95,2.73
6591894,7/8/13,House,Shared room,$31.00,16,95,2.73
6179956,4/23/13,Townhouse,Private room,$75.00,21,95,2.73
4009295,8/30/13,Apartment,Entire home/apt,$169.00,44,94,2.72
4485424,6/10/14,House,Entire home/apt,$330.00,37,100,2.72
3380159,8/30/13,Apartment,Entire home/apt,$199.00,50,94,2.71
7886656,11/18/12,Apartment,Entire home/apt,$136.00,12,97,2.71
7500728,7/22/15,Bungalow,Entire home/apt,$99.00,14,94,2.71
7388899,11/29/14,House,Private room,$55.00,14,93,2.71
5728135,11/3/13,Apartment,Private room,$84.00,26,96,2.71
2238105,7/25/13,House,Entire home/apt,$100.00,62,97,2.7
8195629,9/3/15,Condominium,Entire home/apt,$100.00,9,96,2.7
3379116,4/10/14,Cabin,Entire home/apt,$300.00,43,98,2.7
8869680,8/8/13,Apartment,Entire home/apt,$85.00,7,91,2.69
6557018,4/21/15,Loft,Entire home/apt,$115.00,13,92,2.69
4973204,1/5/15,House,Entire home/apt,$165.00,27,99,2.69
6629657,11/27/14,House,Private room,$45.00,18,91,2.69
535300,5/11/12,Apartment,Private room,$82.00,115,92,2.68
7860710,3/20/11,Condominium,Entire home/apt,$110.00,11,95,2.68
6166307,7/15/13,Apartment,Entire home/apt,$120.00,21,97,2.68
3317940,4/9/14,Apartment,Entire home/apt,$85.00,45,98,2.68
6390214,4/24/14,Apartment,Entire home/apt,$110.00,20,97,2.68
7733192,12/8/14,House,Entire home/apt,$749.00,12,100,2.67
6412566,10/20/14,Apartment,Entire home/apt,$95.00,17,89,2.67
7952930,1/18/15,Apartment,Entire home/apt,$75.00,12,92,2.67
338043,2/7/12,Apartment,Entire home/apt,$125.00,8,95,2.67
7455706,9/9/14,House,Entire home/apt,$70.00,4,85,2.67
8829156,10/10/15,Apartment,Entire home/apt,$75.00,7,100,2.66
3334052,8/8/11,Apartment,Entire home/apt,$62.00,44,96,2.66
7401671,12/18/14,Apartment,Entire home/apt,$80.00,15,82,2.66
218741,3/28/11,House,Private room,$90.00,115,95,2.66
7203408,5/23/15,Apartment,Entire home/apt,$120.00,15,96,2.66
5680462,10/10/14,House,Entire home/apt,$461.00,18,98,2.65
4539948,8/16/13,Loft,Entire home/apt,$110.00,34,96,2.65
4316910,10/11/14,House,Entire home/apt,$64.00,18,89,2.65
3282000,6/9/14,Apartment,Private room,$115.00,47,97,2.65
8326413,5/7/12,House,Private room,$70.00,9,96,2.65
7263506,7/9/15,Apartment,Entire home/apt,$85.00,6,100,2.65
2267088,10/21/13,Apartment,Entire home/apt,$110.00,60,97,2.64
8704438,2/13/14,Apartment,Entire home/apt,$149.00,8,98,2.64
6610942,5/10/13,House,Private room,$75.00,14,94,2.64
1214316,4/28/13,House,Private room,$57.00,83,92,2.63
7971395,8/20/15,House,Private room,$67.00,10,90,2.63
8919372,9/29/14,Condominium,Entire home/apt,$110.00,5,92,2.63
6759038,6/8/15,House,Private room,$85.00,18,92,2.63
4187961,12/12/13,House,Entire home/apt,$88.00,5,100,2.63
973859,3/4/13,House,Entire home/apt,$115.00,81,96,2.62
4138423,5/20/10,House,Entire home/apt,$99.00,38,94,2.61
8132007,8/30/15,House,Entire home/apt,$85.00,10,100,2.61
4349344,10/15/14,Apartment,Entire home/apt,$125.00,36,96,2.61
4100009,4/7/14,Apartment,Entire home/apt,$99.00,41,97,2.61
7717813,8/5/15,House,Entire home/apt,$130.00,13,98,2.6
227636,9/20/11,Apartment,Entire home/apt,$120.00,131,97,2.59
7131797,7/2/15,House,Entire home/apt,$89.00,15,100,2.59
5500398,2/28/15,House,Private room,$66.00,24,94,2.59
8012443,8/23/15,Townhouse,Private room,$70.00,11,100,2.58
5175631,6/20/14,Apartment,Entire home/apt,$165.00,26,98,2.57
3768626,8/1/14,House,Entire home/apt,$145.00,44,96,2.57
6655233,8/26/14,House,Private room,$74.00,18,89,2.57
8212989,4/22/15,Dorm,Shared room,$41.00,3,87,2.57
6832592,12/25/14,Apartment,Entire home/apt,$125.00,15,95,2.57
8006745,8/23/15,House,Entire home/apt,$65.00,3,100,2.57
6328923,5/9/15,House,Private room,$89.00,19,97,2.57
6954984,2/28/13,Apartment,Entire home/apt,$96.00,3,100,2.57
1781873,4/27/12,Apartment,Entire home/apt,$96.00,57,92,2.56
757840,10/27/12,House,Entire home/apt,$250.00,98,98,2.56
6249164,7/5/11,House,Private room,$42.00,18,99,2.56
2736961,9/20/11,House,Entire home/apt,$95.00,54,96,2.56
8276416,9/15/13,Apartment,Private room,$55.00,10,100,2.56
190984,8/4/11,Apartment,Entire home/apt,$110.00,51,87,2.55
5941598,4/8/15,House,Entire home/apt,$129.00,22,90,2.55
8923774,2/6/14,Apartment,Entire home/apt,$80.00,4,100,2.55
4287974,8/18/14,House,Entire home/apt,$130.00,33,96,2.55
7389950,3/8/13,House,Private room,$99.00,12,98,2.55
8131881,8/30/15,Apartment,Entire home/apt,$45.00,8,97,2.55
7807087,1/25/12,House,Entire home/apt,$89.00,10,94,2.54
6951415,11/2/11,Apartment,Entire home/apt,$95.00,16,95,2.54
6375415,5/12/15,House,Entire home/apt,$375.00,18,97,2.54
2593263,9/19/13,House,Private room,$69.00,52,95,2.53
7026898,6/22/15,House,Private room,$85.00,16,98,2.53
8340841,9/11/15,Apartment,Entire home/apt,$125.00,8,100,2.53
6690388,6/4/15,House,Entire home/apt,$68.00,16,100,2.53
7381677,7/16/15,Apartment,Entire home/apt,$199.00,13,97,2.52
6661617,4/16/13,House,Entire home/apt,$175.00,17,95,2.52
4577542,3/6/14,Apartment,Entire home/apt,$120.00,30,99,2.52
67270,12/31/10,House,Private room,$65.00,148,96,2.52
3604904,5/16/13,House,Private room,$60.00,45,87,2.52
202260,8/18/11,Apartment,Entire home/apt,$89.00,134,98,2.52
132160,5/5/11,Apartment,Entire home/apt,$145.00,135,97,2.51
613020,7/24/12,House,Private room,$75.00,105,97,2.51
1556170,8/20/13,Apartment,Entire home/apt,$69.00,68,91,2.51
8105221,5/6/14,Townhouse,Private room,$80.00,10,100,2.5
7665415,8/17/12,Apartment,Entire home/apt,$109.00,9,91,2.5
1090307,2/8/12,House,Private room,$109.00,81,98,2.48
2532879,11/9/12,Apartment,Entire home/apt,$110.00,54,97,2.48
7936712,6/24/15,Apartment,Entire home/apt,$120.00,11,95,2.48
3120652,10/22/13,House,Entire home/apt,$124.00,45,91,2.48
1030615,2/14/13,House,Private room,$95.00,83,99,2.48
8050232,8/24/15,Apartment,Entire home/apt,$90.00,10,74,2.48
5805907,1/15/14,House,Private room,$50.00,23,97,2.48
2989758,2/10/12,House,Entire home/apt,$125.00,48,93,2.48
7949448,1/20/15,House,Private room,$85.00,11,100,2.48
8859380,10/7/12,Apartment,Entire home/apt,$300.00,6,100,2.47
4565370,12/7/12,House,Private room,$70.00,33,96,2.47
6119821,4/22/15,Dorm,Shared room,$38.00,19,93,2.47
5862552,10/20/14,House,Entire home/apt,$325.00,19,94,2.47
370361,3/5/12,House,Private room,$85.00,113,98,2.47
3535171,8/3/12,House,Private room,$52.00,44,95,2.47
6452801,5/9/15,House,Entire home/apt,$159.00,18,100,2.47
3208667,12/5/12,House,Private room,$62.00,42,96,2.47
1593991,8/28/13,Boat,Private room,$150.00,46,98,2.47
3899160,8/18/14,House,Private room,$59.00,23,96,2.47
1909058,5/30/12,House,Private room,$80.00,58,99,2.46
4518037,2/19/14,House,Private room,$35.00,34,94,2.46
6937492,6/21/15,House,Entire home/apt,$165.00,14,91,2.46
6577729,6/13/14,Apartment,Entire home/apt,$100.00,17,94,2.46
4936647,3/7/14,House,Entire home/apt,$120.00,29,91,2.46
5956968,12/25/10,House,Private room,$120.00,17,95,2.45
4608592,11/18/14,House,Entire home/apt,$160.00,30,98,2.45
7531405,2/23/15,Townhouse,Private room,$85.00,8,98,2.45
6364549,5/12/15,Apartment,Entire home/apt,$110.00,19,97,2.45
6115704,4/22/15,Apartment,Entire home/apt,$325.00,19,92,2.45
746380,7/15/12,Apartment,Private room,$69.00,94,95,2.45
3258213,6/6/14,House,Private room,$60.00,44,100,2.45
6812415,4/6/12,Apartment,Shared room,$85.00,16,95,2.44
6555393,10/19/13,House,Entire home/apt,$93.00,14,93,2.44
7823973,8/11/15,Apartment,Entire home/apt,$120.00,7,100,2.44
4494948,11/3/14,Apartment,Entire home/apt,$135.00,33,99,2.43
8631419,6/8/15,House,Entire home/apt,$180.00,3,93,2.43
6078382,8/25/13,House,Private room,$55.00,17,99,2.43
7756839,2/19/15,Camper/RV,Entire home/apt,$82.00,12,100,2.43
5892185,2/8/11,Apartment,Private room,$75.00,21,96,2.43
5813657,3/4/13,House,Entire home/apt,$300.00,21,93,2.42
449602,4/26/12,Apartment,Shared room,$65.00,108,98,2.42
7746170,8/6/15,House,Private room,$65.00,12,83,2.42
3147706,5/25/14,House,Private room,$65.00,47,95,2.42
1593939,6/7/12,House,Private room,$55.00,69,91,2.42
2481189,3/1/14,House,Entire home/apt,$285.00,53,96,2.41
3783162,8/3/14,House,Entire home/apt,$295.00,41,97,2.41
1956553,11/18/13,House,Entire home/apt,$95.00,54,96,2.41
1249060,6/7/12,House,Entire home/apt,$85.00,74,92,2.41
1018204,4/23/12,Cabin,Private room,$56.00,79,84,2.41
251922,4/15/11,House,Entire home/apt,$93.00,122,95,2.41
4668327,10/16/13,House,Entire home/apt,$100.00,18,91,2.41
7387294,3/3/15,House,Private room,$75.00,12,92,2.4
7179337,12/15/12,Apartment,Entire home/apt,$99.00,14,92,2.4
7438635,12/5/12,Apartment,Private room,$220.00,12,100,2.4
1136984,4/26/12,Apartment,Entire home/apt,$150.00,65,94,2.4
5397134,2/20/12,House,Entire home/apt,$105.00,23,100,2.4
3940265,10/16/12,House,Private room,$72.00,39,95,2.39
6807884,8/30/13,Apartment,Entire home/apt,$209.00,16,96,2.39
6626493,5/14/14,House,Entire home/apt,$69.00,15,97,2.39
3479851,7/1/14,Apartment,Entire home/apt,$90.00,14,100,2.39
6884820,4/19/15,House,Private room,$45.00,13,86,2.39
1118153,4/28/13,House,Private room,$57.00,77,94,2.39
3870253,6/8/14,Apartment,Entire home/apt,$175.00,39,97,2.38
6670332,8/31/14,House,Entire home/apt,$145.00,15,99,2.38
4009508,8/30/13,Apartment,Entire home/apt,$350.00,38,98,2.38
5495802,8/21/14,Apartment,Entire home/apt,$125.00,19,94,2.38
6852288,6/15/15,Apartment,Private room,$59.00,14,85,2.37
9389755,7/3/15,Condominium,Entire home/apt,$119.00,3,93,2.37
637326,8/6/12,Apartment,Entire home/apt,$110.00,18,97,2.37
6032726,4/11/15,House,Entire home/apt,$550.00,19,94,2.37
7025898,6/28/11,Condominium,Entire home/apt,$250.00,14,100,2.37
442487,3/2/10,Apartment,Entire home/apt,$98.00,104,94,2.37
8683011,2/13/12,Apartment,Private room,$85.00,6,97,2.37
7921278,7/12/15,Apartment,Private room,$50.00,10,100,2.36
7714585,2/11/15,House,Private room,$55.00,10,96,2.36
7201336,10/31/13,House,Private room,$39.00,14,87,2.36
1633025,3/2/10,House,Private room,$51.00,66,94,2.36
9316399,2/13/15,Apartment,Private room,$40.00,4,90,2.35
7665392,11/5/13,House,Entire home/apt,$105.00,12,98,2.35
3916050,8/19/14,House,Private room,$49.00,39,86,2.35
4814894,12/13/14,Apartment,Entire home/apt,$74.00,28,89,2.34
3319386,8/12/13,Apartment,Private room,$169.00,42,97,2.34
5958674,11/26/13,House,Private room,$56.00,18,98,2.34
8704931,7/5/15,Apartment,Entire home/apt,$91.00,5,100,2.34
7178490,5/7/11,Apartment,Entire home/apt,$125.00,12,95,2.34
4477426,3/29/13,Apartment,Private room,$90.00,28,91,2.33
4017140,8/17/14,House,Private room,$53.00,37,95,2.33
80188,2/25/11,House,Entire home/apt,$114.00,133,97,2.33
5376433,1/19/15,Apartment,Private room,$54.00,22,94,2.33
5325809,8/7/13,Townhouse,Entire home/apt,$98.00,24,95,2.33
8242212,12/30/11,Apartment,Entire home/apt,$105.00,8,93,2.31
9138600,10/7/12,Apartment,Entire home/apt,$165.00,4,95,2.31
1778989,2/6/13,Apartment,Private room,$120.00,53,95,2.31
6627403,5/31/15,Condominium,Private room,$100.00,6,100,2.31
9298045,3/2/15,Townhouse,Private room,$79.00,3,100,2.31
6660186,6/2/15,House,Entire home/apt,$85.00,16,95,2.31
7974112,8/20/15,House,Private room,$87.00,10,100,2.31
1429904,7/24/13,Cabin,Entire home/apt,$100.00,66,95,2.31
7843145,8/12/15,House,Entire home/apt,$125.00,5,96,2.31
6686072,6/4/15,Apartment,Entire home/apt,$130.00,14,97,2.3
580182,7/6/12,House,Entire home/apt,$79.00,92,97,2.3
3144597,4/10/13,House,Private room,$54.00,45,95,2.3
2978929,9/14/13,Apartment,Entire home/apt,$100.00,45,89,2.3
3793790,7/7/14,House,Private room,$45.00,39,97,2.3
2686659,3/31/14,Apartment,Entire home/apt,$95.00,46,91,2.3
6004058,9/24/13,Apartment,Entire home/apt,$100.00,20,92,2.29
1799255,10/15/13,House,Private room,$90.00,55,97,2.29
4531944,7/29/13,House,Entire home/apt,$140.00,30,99,2.29
3209633,7/16/10,House,Private room,$75.00,44,97,2.29
4814811,3/29/11,House,Private room,$92.00,28,99,2.28
8221520,5/21/15,House,Entire home/apt,$250.00,7,94,2.28
5364119,12/20/12,House,Private room,$63.00,23,100,2.28
2809796,4/16/14,House,Entire home/apt,$69.00,45,99,2.28
6543683,5/25/15,House,Private room,$130.00,15,100,2.28
948077,1/28/11,House,Entire home/apt,$99.00,77,100,2.28
5640214,8/3/14,Apartment,Entire home/apt,$75.00,22,94,2.28
103466,6/5/13,House,Entire home/apt,$120.00,103,96,2.28
6066185,5/5/14,Apartment,Entire home/apt,$125.00,17,82,2.28
1686930,9/18/13,Apartment,Entire home/apt,$159.00,62,97,2.27
3768745,8/1/14,House,Private room,$120.00,15,100,2.27
443580,4/23/12,Cabin,Private room,$52.00,99,86,2.27
7965184,6/30/15,Apartment,Entire home/apt,$135.00,5,67,2.27
8427227,5/24/14,Condominium,Entire home/apt,$115.00,5,90,2.27
2970666,9/7/11,Apartment,Entire home/apt,$109.00,44,94,2.27
8385687,10/2/14,Apartment,Entire home/apt,$250.00,8,95,2.26
3951768,9/13/11,House,Entire home/apt,$58.00,37,89,2.26
5524847,6/11/12,Apartment,Entire home/apt,$135.00,20,91,2.26
6561379,5/26/15,House,Entire home/apt,$144.00,15,99,2.26
7417852,9/6/11,House,Private room,$65.00,11,96,2.26
1355094,7/8/13,House,Private room,$68.00,67,91,2.26
825574,10/27/11,Apartment,Entire home/apt,$150.00,40,98,2.26
1252740,7/14/12,House,Private room,$70.00,66,97,2.25
6993978,1/2/14,Apartment,Shared room,$80.00,13,100,2.25
4031625,8/30/13,Apartment,Entire home/apt,$129.00,36,97,2.25
8193516,8/20/15,Apartment,Private room,$82.00,9,93,2.25
5781547,3/25/15,House,Entire home/apt,$350.00,20,94,2.25
7208439,11/18/13,Apartment,Entire home/apt,$115.00,11,100,2.24
5048597,12/15/12,Apartment,Entire home/apt,$195.00,16,93,2.24
9110730,8/29/13,Apartment,Entire home/apt,$75.00,5,96,2.24
5510720,12/27/13,Apartment,Entire home/apt,$125.00,21,99,2.24
7275464,7/10/15,Bungalow,Entire home/apt,$140.00,13,98,2.24
4555997,7/18/14,Apartment,Entire home/apt,$80.00,21,100,2.23
4278896,9/23/12,Apartment,Private room,$60.00,33,97,2.23
1069562,5/6/12,Apartment,Entire home/apt,$149.00,25,96,2.23
3303978,6/11/14,House,Entire home/apt,$80.00,39,98,2.22
8779676,4/22/13,House,Private room,$65.00,6,87,2.22
3870937,8/2/14,House,Entire home/apt,$119.00,37,97,2.22
2352218,2/6/14,House,Entire home/apt,$80.00,47,96,2.22
170273,7/11/11,House,Private room,$225.00,120,99,2.22
7775167,11/2/13,House,Private room,$58.00,11,100,2.21
7872980,11/4/14,Apartment,Entire home/apt,$210.00,10,96,2.21
7931111,1/22/14,Apartment,Entire home/apt,$68.00,7,100,2.21
7418814,7/4/13,Apartment,Entire home/apt,$110.00,12,98,2.21
7710713,7/28/13,Apartment,Entire home/apt,$119.00,8,100,2.2
1003890,3/17/13,House,Entire home/apt,$99.00,72,93,2.2
1256883,2/28/13,Apartment,Entire home/apt,$99.00,66,89,2.19
7396508,6/28/11,Condominium,Entire home/apt,$150.00,10,98,2.19
7660932,4/6/14,Cabin,Private room,$125.00,11,98,2.19
1970725,11/21/13,House,Private room,$110.00,43,99,2.19
942490,1/14/13,House,Private room,$80.00,74,86,2.19
1110749,3/4/13,House,Entire home/apt,$325.00,68,92,2.18
63733,12/6/10,Apartment,Entire home/apt,$89.00,125,97,2.18
7360078,7/15/15,Apartment,Private room,$125.00,12,95,2.18
1356339,9/7/11,Apartment,Entire home/apt,$119.00,61,96,2.18
3946674,12/7/12,House,Private room,$90.00,33,95,2.17
3793047,11/22/11,Apartment,Entire home/apt,$100.00,37,92,2.17
7239217,7/5/15,House,Entire home/apt,$95.00,12,97,2.17
4423130,10/25/14,House,Private room,$69.00,27,93,2.17
7024684,4/5/13,House,Entire home/apt,$260.00,6,100,2.17
703058,1/15/12,House,Entire home/apt,$150.00,86,99,2.16
666897,1/25/12,House,Entire home/apt,$99.00,18,75,2.16
7249508,3/9/15,Apartment,Entire home/apt,$150.00,12,95,2.16
7789264,8/25/12,Apartment,Entire home/apt,$119.00,9,96,2.16
447523,4/25/12,House,Private room,$48.00,93,93,2.16
1978743,10/21/13,House,Private room,$87.00,49,99,2.15
5058302,11/25/14,Condominium,Entire home/apt,$155.00,23,90,2.15
4825472,8/14/14,House,Private room,$35.00,15,89,2.15
888967,12/14/12,House,Private room,$90.00,72,99,2.14
8536441,12/23/14,Apartment,Entire home/apt,$85.00,6,97,2.14
8293287,11/22/10,House,Private room,$88.00,8,98,2.14
4772997,9/10/14,House,Private room,$67.00,16,99,2.14
9217446,10/27/15,House,Private room,$35.00,4,100,2.14
1386306,5/18/12,House,Private room,$66.00,63,96,2.14
2194715,1/11/14,Apartment,Private room,$82.00,50,94,2.14
6101613,11/26/13,House,Entire home/apt,$159.00,6,90,2.14
3971346,4/18/14,House,Entire home/apt,$250.00,35,98,2.14
4645405,4/1/14,House,Private room,$60.00,23,90,2.14
2032805,10/21/13,House,Private room,$70.00,52,100,2.13
5793477,3/26/15,Apartment,Private room,$75.00,19,89,2.13
6554352,5/26/15,House,Private room,$57.00,15,97,2.13
6822322,1/20/15,Apartment,Entire home/apt,$105.00,13,87,2.13
363064,8/20/10,Apartment,Entire home/apt,$90.00,37,97,2.13
4824581,7/15/10,House,Private room,$150.00,26,99,2.13
6823837,12/11/13,House,Entire home/apt,$129.00,14,90,2.12
1956274,7/13/13,Apartment,Entire home/apt,$125.00,48,100,2.11
3024336,5/31/13,House,Entire home/apt,$200.00,40,98,2.11
7274556,6/26/14,House,Private room,$40.00,12,98,2.11
7603457,7/2/15,Apartment,Entire home/apt,$105.00,10,98,2.11
